time,open,high,low,close,tick_volume,spread,real_volume
2017-01-05 09:00:00+00:00,1178.52,1178.86,1176.55,1177.53,8519.0,0,0.0
2017-01-05 10:00:00+00:00,1177.62,1179.39,1171.88,1173.56,14712.0,0,0.0
2017-01-05 11:00:00+00:00,1173.59,1174.29,1170.58,1172.88,11818.0,0,0.0
2017-01-05 12:00:00+00:00,1172.94,1173.73,1171.03,1171.34,8947.0,0,0.0
2017-01-05 13:00:00+00:00,1171.35,1172.92,1170.56,1171.85,8029.0,0,0.0
2017-01-05 14:00:00+00:00,1171.89,1174.51,1170.84,1172.91,7030.0,0,0.0
2017-01-05 15:00:00+00:00,1172.92,1176.72,1171.35,1175.71,14238.0,0,0.0
2017-01-05 16:00:00+00:00,1175.7,1179.11,1175.2,1176.95,13351.0,0,0.0
2017-01-05 17:00:00+00:00,1177.0,1182.2,1176.1,1181.4,14399.0,0,0.0
2017-01-05 18:00:00+00:00,1181.48,1185.03,1180.9,1182.51,12537.0,0,0.0
2017-01-05 19:00:00+00:00,1182.51,1183.5,1181.92,1182.1,6917.0,0,0.0
2017-01-05 20:00:00+00:00,1182.1,1182.37,1179.86,1181.78,8170.0,0,0.0
2017-01-05 21:00:00+00:00,1181.77,1182.14,1179.8,1180.89,6009.0,0,0.0
2017-01-05 22:00:00+00:00,1180.93,1181.37,1179.97,1181.09,5985.0,0,0.0
2017-01-05 23:00:00+00:00,1181.11,1181.22,1179.92,1180.13,1906.0,0,0.0
2017-01-06 01:00:00+00:00,1180.54,1181.3,1179.28,1180.85,3311.0,0,0.0
2017-01-06 02:00:00+00:00,1180.84,1181.45,1178.34,1178.61,3391.0,0,0.0
2017-01-06 03:00:00+00:00,1178.66,1179.23,1176.8,1177.54,5798.0,0,0.0
2017-01-06 04:00:00+00:00,1177.58,1179.31,1176.73,1178.84,6193.0,0,0.0
2017-01-06 05:00:00+00:00,1178.83,1179.83,1177.17,1178.43,6405.0,0,0.0
2017-01-06 06:00:00+00:00,1178.42,1181.97,1175.75,1177.57,4458.0,0,0.0
2017-01-06 07:00:00+00:00,1177.62,1177.62,1175.48,1176.27,6230.0,0,0.0
2017-01-06 08:00:00+00:00,1176.26,1177.17,1173.87,1174.5,7243.0,0,0.0
2017-01-06 09:00:00+00:00,1174.54,1175.33,1173.8,1174.73,8730.0,0,0.0
2017-01-06 10:00:00+00:00,1174.77,1176.97,1174.5,1176.83,9753.0,0,0.0
2017-01-06 11:00:00+00:00,1176.85,1178.71,1176.07,1178.27,8689.0,0,0.0
2017-01-06 12:00:00+00:00,1178.35,1179.28,1177.61,1179.15,7686.0,0,0.0
2017-01-06 13:00:00+00:00,1179.16,1179.41,1176.99,1177.46,6473.0,0,0.0
2017-01-06 14:00:00+00:00,1177.46,1177.46,1175.5,1176.12,6563.0,0,0.0
2017-01-06 15:00:00+00:00,1176.12,1182.84,1171.68,1173.68,16005.0,0,0.0
2017-01-06 16:00:00+00:00,1173.73,1179.23,1172.18,1176.5,16434.0,0,0.0
2017-01-06 17:00:00+00:00,1176.46,1178.82,1175.46,1175.58,11816.0,0,0.0
2017-01-06 18:00:00+00:00,1175.59,1176.38,1171.2,1173.36,11108.0,0,0.0
2017-01-06 19:00:00+00:00,1173.36,1174.9,1172.38,1173.96,7619.0,0,0.0
2017-01-06 20:00:00+00:00,1173.96,1174.67,1170.97,1171.07,9387.0,0,0.0
2017-01-06 21:00:00+00:00,1171.1,1172.97,1171.01,1172.25,6035.0,0,0.0
2017-01-06 22:00:00+00:00,1172.23,1173.29,1171.26,1172.93,5119.0,0,0.0
2017-01-06 23:00:00+00:00,1172.95,1172.97,1171.77,1172.0,760.0,0,0.0
2017-01-09 01:00:00+00:00,1172.86,1174.04,1172.04,1173.91,1519.0,0,0.0
2017-01-09 02:00:00+00:00,1173.86,1174.68,1172.7,1174.24,3942.0,0,0.0
2017-01-09 03:00:00+00:00,1174.23,1176.04,1173.92,1175.59,3625.0,0,0.0
2017-01-09 04:00:00+00:00,1175.55,1176.61,1174.94,1175.29,5106.0,0,0.0
2017-01-09 05:00:00+00:00,1175.29,1175.8,1174.39,1174.8,4183.0,0,0.0
2017-01-09 06:00:00+00:00,1174.67,1175.1,1174.23,1174.61,3432.0,0,0.0
2017-01-09 07:00:00+00:00,1174.59,1174.98,1172.98,1173.72,5209.0,0,0.0
2017-01-09 08:00:00+00:00,1173.7,1174.56,1173.0,1174.17,6634.0,0,0.0
2017-01-09 09:00:00+00:00,1174.08,1174.7,1173.21,1173.94,7876.0,0,0.0
2017-01-09 10:00:00+00:00,1173.95,1178.35,1173.95,1177.89,10638.0,0,0.0
2017-01-09 11:00:00+00:00,1177.99,1178.67,1175.83,1176.09,9410.0,0,0.0
2017-01-09 12:00:00+00:00,1176.11,1177.03,1175.43,1176.81,6523.0,0,0.0
2017-01-09 13:00:00+00:00,1176.81,1180.95,1176.61,1179.81,9566.0,0,0.0
2017-01-09 14:00:00+00:00,1179.81,1180.41,1178.16,1178.48,6860.0,0,0.0
2017-01-09 15:00:00+00:00,1178.48,1181.81,1178.19,1180.67,11387.0,0,0.0
2017-01-09 16:00:00+00:00,1180.68,1181.99,1178.3,1178.52,13941.0,0,0.0
2017-01-09 17:00:00+00:00,1178.51,1179.98,1177.51,1179.01,10917.0,0,0.0
2017-01-09 18:00:00+00:00,1179.01,1183.99,1178.92,1183.22,9830.0,0,0.0
2017-01-09 19:00:00+00:00,1183.2,1184.16,1181.69,1182.77,5593.0,0,0.0
2017-01-09 20:00:00+00:00,1182.76,1186.16,1182.46,1183.35,7005.0,0,0.0
2017-01-09 21:00:00+00:00,1183.36,1184.78,1183.07,1184.38,5251.0,0,0.0
2017-01-09 22:00:00+00:00,1184.38,1184.88,1182.41,1182.5,4960.0,0,0.0
2017-01-09 23:00:00+00:00,1182.48,1182.54,1180.31,1180.46,2106.0,0,0.0
2017-01-10 01:00:00+00:00,1181.57,1182.77,1181.05,1182.55,2633.0,0,0.0
2017-01-10 02:00:00+00:00,1182.49,1183.52,1180.97,1181.68,4321.0,0,0.0
2017-01-10 03:00:00+00:00,1181.73,1183.04,1180.44,1181.15,6105.0,0,0.0
2017-01-10 04:00:00+00:00,1181.15,1185.47,1180.2,1184.28,5076.0,0,0.0
2017-01-10 05:00:00+00:00,1184.23,1187.27,1184.23,1186.06,5063.0,0,0.0
2017-01-10 06:00:00+00:00,1186.06,1186.42,1184.63,1184.73,3455.0,0,0.0
2017-01-10 07:00:00+00:00,1184.74,1186.51,1183.93,1186.4,5228.0,0,0.0
2017-01-10 08:00:00+00:00,1186.31,1187.62,1184.76,1185.7,4945.0,0,0.0
2017-01-10 09:00:00+00:00,1185.7,1186.89,1183.56,1184.29,7329.0,0,0.0
2017-01-10 10:00:00+00:00,1184.28,1185.4,1183.13,1185.34,8956.0,0,0.0
2017-01-10 11:00:00+00:00,1185.32,1185.46,1182.81,1184.08,7283.0,0,0.0
2017-01-10 12:00:00+00:00,1184.09,1186.08,1182.99,1185.44,7190.0,0,0.0
2017-01-10 13:00:00+00:00,1185.45,1185.45,1183.5,1184.22,4867.0,0,0.0
2017-01-10 14:00:00+00:00,1184.2,1185.45,1181.39,1182.17,7234.0,0,0.0
2017-01-10 15:00:00+00:00,1182.17,1184.48,1181.09,1184.33,9300.0,0,0.0
2017-01-10 16:00:00+00:00,1184.33,1190.6,1183.16,1188.9,13413.0,0,0.0
2017-01-10 17:00:00+00:00,1188.94,1190.46,1186.77,1188.81,14787.0,0,0.0
2017-01-10 18:00:00+00:00,1188.83,1188.97,1186.99,1188.02,11418.0,0,0.0
2017-01-10 19:00:00+00:00,1188.03,1188.79,1182.08,1184.29,8285.0,0,0.0
2017-01-10 20:00:00+00:00,1184.3,1187.54,1183.2,1186.81,6522.0,0,0.0
2017-01-10 21:00:00+00:00,1186.81,1187.29,1186.17,1186.76,5171.0,0,0.0
2017-01-10 22:00:00+00:00,1186.71,1187.62,1185.59,1187.19,4220.0,0,0.0
2017-01-10 23:00:00+00:00,1187.27,1188.13,1186.94,1187.51,1552.0,0,0.0
2017-01-11 01:00:00+00:00,1187.75,1187.83,1186.05,1186.17,1195.0,0,0.0
2017-01-11 02:00:00+00:00,1186.17,1189.02,1186.17,1187.79,3540.0,0,0.0
2017-01-11 03:00:00+00:00,1187.8,1189.16,1185.69,1188.02,4568.0,0,0.0
2017-01-11 04:00:00+00:00,1188.02,1188.31,1186.26,1187.07,3011.0,0,0.0
2017-01-11 05:00:00+00:00,1187.1,1188.48,1186.65,1187.6,4217.0,0,0.0
2017-01-11 06:00:00+00:00,1187.6,1188.52,1186.91,1188.17,5339.0,0,0.0
2017-01-11 07:00:00+00:00,1188.12,1189.16,1187.85,1189.12,5725.0,0,0.0
2017-01-11 08:00:00+00:00,1189.12,1190.79,1188.82,1190.43,6027.0,0,0.0
2017-01-11 09:00:00+00:00,1190.35,1190.35,1188.1,1188.63,6791.0,0,0.0
2017-01-11 10:00:00+00:00,1188.61,1191.37,1187.32,1190.28,9884.0,0,0.0
2017-01-11 11:00:00+00:00,1190.26,1190.45,1187.85,1188.47,6628.0,0,0.0
2017-01-11 12:00:00+00:00,1188.48,1189.11,1187.02,1188.36,7199.0,0,0.0
2017-01-11 13:00:00+00:00,1188.36,1190.23,1187.97,1189.19,7052.0,0,0.0
2017-01-11 14:00:00+00:00,1189.15,1189.57,1187.38,1188.68,7570.0,0,0.0
2017-01-11 15:00:00+00:00,1188.66,1189.42,1187.06,1188.04,9242.0,0,0.0
2017-01-11 16:00:00+00:00,1188.05,1188.54,1179.64,1180.54,13029.0,0,0.0
2017-01-11 17:00:00+00:00,1180.53,1180.93,1177.2,1180.47,12801.0,0,0.0
2017-01-11 18:00:00+00:00,1180.53,1189.03,1178.47,1183.07,14303.0,0,0.0
2017-01-11 19:00:00+00:00,1183.11,1189.67,1180.2,1188.72,13861.0,0,0.0
2017-01-11 20:00:00+00:00,1188.68,1198.29,1188.28,1194.96,16757.0,0,0.0
2017-01-11 21:00:00+00:00,1194.96,1195.99,1190.2,1191.85,12282.0,0,0.0
2017-01-11 22:00:00+00:00,1191.85,1192.18,1189.57,1190.96,7661.0,0,0.0
2017-01-11 23:00:00+00:00,1190.97,1192.08,1190.87,1191.5,1708.0,0,0.0
2017-01-12 01:00:00+00:00,1191.14,1194.37,1191.09,1193.51,3182.0,0,0.0
2017-01-12 02:00:00+00:00,1193.46,1195.25,1192.91,1194.56,4695.0,0,0.0
2017-01-12 03:00:00+00:00,1194.56,1196.02,1193.39,1195.4,8092.0,0,0.0
2017-01-12 04:00:00+00:00,1195.4,1198.82,1195.21,1197.25,8862.0,0,0.0
2017-01-12 05:00:00+00:00,1197.27,1198.23,1196.29,1197.79,2606.0,0,0.0
2017-01-12 06:00:00+00:00,1197.78,1198.21,1196.38,1197.26,2091.0,0,0.0
2017-01-12 07:00:00+00:00,1197.35,1198.55,1196.56,1198.55,5438.0,0,0.0
2017-01-12 08:00:00+00:00,1198.53,1200.98,1197.96,1200.89,5578.0,0,0.0
2017-01-12 09:00:00+00:00,1200.89,1201.0,1199.45,1200.02,7437.0,0,0.0
2017-01-12 10:00:00+00:00,1200.03,1206.98,1199.64,1204.74,13597.0,0,0.0
2017-01-12 11:00:00+00:00,1204.74,1205.54,1202.8,1205.44,9908.0,0,0.0
2017-01-12 12:00:00+00:00,1205.45,1206.58,1203.35,1205.2,8758.0,0,0.0
2017-01-12 13:00:00+00:00,1205.21,1205.66,1203.35,1204.87,7246.0,0,0.0
2017-01-12 14:00:00+00:00,1204.87,1206.35,1203.93,1204.27,8617.0,0,0.0
2017-01-12 15:00:00+00:00,1204.27,1205.38,1200.27,1201.2,8384.0,0,0.0
2017-01-12 16:00:00+00:00,1201.18,1204.84,1200.21,1204.14,12834.0,0,0.0
2017-01-12 17:00:00+00:00,1204.16,1205.97,1199.83,1201.72,14751.0,0,0.0
2017-01-12 18:00:00+00:00,1201.73,1204.68,1200.97,1202.38,12963.0,0,0.0
2017-01-12 19:00:00+00:00,1202.29,1202.49,1199.73,1200.18,8678.0,0,0.0
2017-01-12 20:00:00+00:00,1200.19,1200.7,1197.02,1199.45,11350.0,0,0.0
2017-01-12 21:00:00+00:00,1199.45,1199.65,1196.24,1196.31,8367.0,0,0.0
2017-01-12 22:00:00+00:00,1196.31,1196.89,1194.38,1195.4,7766.0,0,0.0
2017-01-12 23:00:00+00:00,1195.4,1196.65,1195.16,1195.32,1561.0,0,0.0
2017-01-13 01:00:00+00:00,1194.86,1196.5,1193.6,1196.39,2475.0,0,0.0
2017-01-13 02:00:00+00:00,1196.29,1196.72,1193.65,1194.1,7188.0,0,0.0
2017-01-13 03:00:00+00:00,1194.06,1195.63,1192.84,1193.32,5699.0,0,0.0
2017-01-13 04:00:00+00:00,1193.32,1193.71,1191.53,1192.02,6577.0,0,0.0
2017-01-13 05:00:00+00:00,1192.12,1192.97,1191.35,1192.68,5640.0,0,0.0
2017-01-13 06:00:00+00:00,1192.68,1194.46,1192.51,1194.46,4944.0,0,0.0
2017-01-13 07:00:00+00:00,1194.46,1194.46,1192.51,1193.95,4900.0,0,0.0
2017-01-13 08:00:00+00:00,1193.98,1196.21,1193.38,1195.72,5012.0,0,0.0
2017-01-13 09:00:00+00:00,1195.65,1196.77,1194.31,1196.37,8775.0,0,0.0
2017-01-13 10:00:00+00:00,1196.37,1197.89,1195.17,1195.81,10602.0,0,0.0
2017-01-13 11:00:00+00:00,1195.82,1197.91,1194.45,1197.06,7262.0,0,0.0
2017-01-13 12:00:00+00:00,1197.06,1198.65,1196.54,1196.61,6166.0,0,0.0
2017-01-13 13:00:00+00:00,1196.62,1198.11,1196.57,1196.97,5885.0,0,0.0
2017-01-13 14:00:00+00:00,1197.07,1198.81,1196.48,1197.97,6856.0,0,0.0
2017-01-13 15:00:00+00:00,1197.95,1200.9,1195.84,1196.44,13805.0,0,0.0
2017-01-13 16:00:00+00:00,1196.47,1197.07,1187.96,1189.53,17037.0,0,0.0
2017-01-13 17:00:00+00:00,1189.44,1195.8,1188.79,1194.28,14464.0,0,0.0
2017-01-13 18:00:00+00:00,1194.38,1195.98,1192.46,1194.73,11170.0,0,0.0
2017-01-13 19:00:00+00:00,1194.7,1197.37,1194.12,1196.4,8330.0,0,0.0
2017-01-13 20:00:00+00:00,1196.4,1197.01,1195.02,1196.07,8708.0,0,0.0
2017-01-13 21:00:00+00:00,1196.1,1199.38,1196.07,1197.89,7736.0,0,0.0
2017-01-13 22:00:00+00:00,1197.91,1199.0,1197.15,1198.25,5740.0,0,0.0
2017-01-13 23:00:00+00:00,1198.26,1198.33,1197.14,1197.28,625.0,0,0.0
2017-01-16 01:00:00+00:00,1200.34,1205.2,1198.21,1203.44,3057.0,0,0.0
2017-01-16 02:00:00+00:00,1203.45,1203.46,1201.42,1201.66,4817.0,0,0.0
2017-01-16 03:00:00+00:00,1201.7,1202.6,1200.24,1201.42,7858.0,0,0.0
2017-01-16 04:00:00+00:00,1201.4,1204.39,1200.68,1203.59,7406.0,0,0.0
2017-01-16 05:00:00+00:00,1203.58,1204.4,1202.46,1203.16,5588.0,0,0.0
2017-01-16 06:00:00+00:00,1203.13,1203.49,1202.37,1203.46,4151.0,0,0.0
2017-01-16 07:00:00+00:00,1203.48,1204.37,1202.76,1204.01,5776.0,0,0.0
2017-01-16 08:00:00+00:00,1204.0,1208.57,1203.69,1206.13,6888.0,0,0.0
2017-01-16 09:00:00+00:00,1206.12,1206.53,1203.96,1204.16,7169.0,0,0.0
2017-01-16 10:00:00+00:00,1204.06,1204.67,1201.88,1202.02,8706.0,0,0.0
2017-01-16 11:00:00+00:00,1202.06,1202.67,1201.25,1202.15,6496.0,0,0.0
2017-01-16 12:00:00+00:00,1202.1,1203.63,1201.42,1202.19,5397.0,0,0.0
2017-01-16 13:00:00+00:00,1202.19,1204.34,1201.85,1204.2,5963.0,0,0.0
2017-01-16 14:00:00+00:00,1204.18,1204.61,1202.66,1203.45,5228.0,0,0.0
2017-01-16 15:00:00+00:00,1203.45,1203.97,1202.52,1202.89,6020.0,0,0.0
2017-01-16 16:00:00+00:00,1202.89,1204.05,1201.82,1203.76,6913.0,0,0.0
2017-01-16 17:00:00+00:00,1203.74,1204.36,1202.49,1203.26,6046.0,0,0.0
2017-01-16 18:00:00+00:00,1203.27,1203.46,1201.87,1202.87,5240.0,0,0.0
2017-01-16 19:00:00+00:00,1202.87,1203.03,1202.56,1202.64,1465.0,0,0.0
2017-01-17 01:00:00+00:00,1202.94,1203.79,1202.7,1203.24,2045.0,0,0.0
2017-01-17 02:00:00+00:00,1203.15,1205.28,1203.15,1204.03,5966.0,0,0.0
2017-01-17 03:00:00+00:00,1204.03,1205.05,1203.35,1203.87,7175.0,0,0.0
2017-01-17 04:00:00+00:00,1203.87,1206.41,1203.75,1206.14,5474.0,0,0.0
2017-01-17 05:00:00+00:00,1206.13,1206.46,1205.47,1206.21,4722.0,0,0.0
2017-01-17 06:00:00+00:00,1206.19,1207.43,1205.79,1206.61,6336.0,0,0.0
2017-01-17 07:00:00+00:00,1206.61,1212.32,1206.61,1211.88,9811.0,0,0.0
2017-01-17 08:00:00+00:00,1211.88,1212.92,1210.04,1211.5,5753.0,0,0.0
2017-01-17 09:00:00+00:00,1211.52,1211.97,1209.53,1210.93,8817.0,0,0.0
2017-01-17 10:00:00+00:00,1210.93,1215.02,1210.71,1212.59,11171.0,0,0.0
2017-01-17 11:00:00+00:00,1212.64,1217.99,1212.17,1216.97,10251.0,0,0.0
2017-01-17 12:00:00+00:00,1216.92,1217.32,1214.22,1217.03,9184.0,0,0.0
2017-01-17 13:00:00+00:00,1217.06,1218.83,1214.42,1215.53,11488.0,0,0.0
2017-01-17 14:00:00+00:00,1215.57,1216.64,1210.67,1211.16,12366.0,0,0.0
2017-01-17 15:00:00+00:00,1211.16,1216.47,1211.15,1216.41,16096.0,0,0.0
2017-01-17 16:00:00+00:00,1216.41,1217.29,1214.14,1216.15,15723.0,0,0.0
2017-01-17 17:00:00+00:00,1216.2,1216.52,1212.67,1213.0,14016.0,0,0.0
2017-01-17 18:00:00+00:00,1213.05,1215.83,1212.54,1212.69,11836.0,0,0.0
2017-01-17 19:00:00+00:00,1212.7,1213.69,1212.07,1213.29,7236.0,0,0.0
2017-01-17 20:00:00+00:00,1213.29,1214.58,1212.54,1214.38,5292.0,0,0.0
2017-01-17 21:00:00+00:00,1214.39,1216.78,1214.38,1215.89,4026.0,0,0.0
2017-01-17 22:00:00+00:00,1215.89,1216.18,1215.06,1215.61,5461.0,0,0.0
2017-01-17 23:00:00+00:00,1215.65,1216.99,1215.45,1216.9,1573.0,0,0.0
2017-01-18 01:00:00+00:00,1217.59,1217.59,1214.77,1215.14,2687.0,0,0.0
2017-01-18 02:00:00+00:00,1215.09,1216.93,1214.63,1216.69,7329.0,0,0.0
2017-01-18 03:00:00+00:00,1216.67,1217.55,1213.05,1214.56,6974.0,0,0.0
2017-01-18 04:00:00+00:00,1214.54,1214.8,1213.55,1214.52,6304.0,0,0.0
2017-01-18 05:00:00+00:00,1214.56,1216.04,1214.44,1215.25,6261.0,0,0.0
2017-01-18 06:00:00+00:00,1215.24,1215.57,1214.44,1214.84,5100.0,0,0.0
2017-01-18 07:00:00+00:00,1214.88,1215.1,1211.01,1212.18,8326.0,0,0.0
2017-01-18 08:00:00+00:00,1212.21,1214.05,1211.56,1213.4,7563.0,0,0.0
2017-01-18 09:00:00+00:00,1213.4,1213.4,1210.09,1211.38,10514.0,0,0.0
2017-01-18 10:00:00+00:00,1211.37,1214.14,1210.85,1212.39,10494.0,0,0.0
2017-01-18 11:00:00+00:00,1212.38,1214.07,1212.12,1214.02,7445.0,0,0.0
2017-01-18 12:00:00+00:00,1214.01,1214.85,1211.5,1212.31,8671.0,0,0.0
2017-01-18 13:00:00+00:00,1212.31,1213.35,1211.33,1213.28,6294.0,0,0.0
2017-01-18 14:00:00+00:00,1213.28,1214.06,1211.95,1212.05,7136.0,0,0.0
2017-01-18 15:00:00+00:00,1212.06,1214.4,1211.44,1213.42,10612.0,0,0.0
2017-01-18 16:00:00+00:00,1213.42,1216.1,1213.1,1214.43,12010.0,0,0.0
2017-01-18 17:00:00+00:00,1214.45,1216.56,1213.54,1215.44,13396.0,0,0.0
2017-01-18 18:00:00+00:00,1215.47,1215.78,1212.76,1213.95,9555.0,0,0.0
2017-01-18 19:00:00+00:00,1213.95,1214.11,1212.61,1212.72,6541.0,0,0.0
2017-01-18 20:00:00+00:00,1212.81,1212.95,1209.62,1210.24,7614.0,0,0.0
2017-01-18 21:00:00+00:00,1210.18,1210.26,1208.48,1209.9,6561.0,0,0.0
2017-01-18 22:00:00+00:00,1209.88,1209.88,1202.43,1205.55,9946.0,0,0.0
2017-01-18 23:00:00+00:00,1205.61,1205.87,1203.51,1203.91,2403.0,0,0.0
2017-01-19 01:00:00+00:00,1203.4,1205.18,1201.82,1203.05,5438.0,0,0.0
2017-01-19 02:00:00+00:00,1203.09,1204.94,1202.5,1203.79,8884.0,0,0.0
2017-01-19 03:00:00+00:00,1203.79,1204.86,1197.58,1198.53,11587.0,0,0.0
2017-01-19 04:00:00+00:00,1198.52,1201.74,1198.26,1201.16,8862.0,0,0.0
2017-01-19 05:00:00+00:00,1201.16,1203.13,1200.88,1201.95,8183.0,0,0.0
2017-01-19 06:00:00+00:00,1201.94,1203.62,1201.94,1203.35,5887.0,0,0.0
2017-01-19 07:00:00+00:00,1203.35,1203.46,1201.35,1202.5,7233.0,0,0.0
2017-01-19 08:00:00+00:00,1202.5,1202.65,1201.05,1202.1,6388.0,0,0.0
2017-01-19 09:00:00+00:00,1202.07,1202.32,1198.84,1199.62,10133.0,0,0.0
2017-01-19 10:00:00+00:00,1199.64,1203.49,1198.28,1203.27,11395.0,0,0.0
2017-01-19 11:00:00+00:00,1203.17,1205.82,1202.16,1204.3,10798.0,0,0.0
2017-01-19 12:00:00+00:00,1204.3,1204.72,1201.8,1202.59,8567.0,0,0.0
2017-01-19 13:00:00+00:00,1202.64,1203.74,1202.35,1202.98,6688.0,0,0.0
2017-01-19 14:00:00+00:00,1202.98,1204.56,1202.78,1204.45,8381.0,0,0.0
2017-01-19 15:00:00+00:00,1204.46,1205.86,1199.75,1201.61,15230.0,0,0.0
2017-01-19 16:00:00+00:00,1201.65,1202.33,1196.09,1196.52,18021.0,0,0.0
2017-01-19 17:00:00+00:00,1196.48,1200.58,1195.88,1199.59,15243.0,0,0.0
2017-01-19 18:00:00+00:00,1199.51,1203.07,1199.51,1200.04,12601.0,0,0.0
